scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,final_flag,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,cluster_id
heavy,0,307,4,35,35.0,3.89306,3223111400.0,12547766000.0,44.517727,video,0,,,1,0.49366105,continuous,,S,L,S,splittable,S,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,308,5,35,35.0,5.84313,2100848400.0,12275531000.0,46.11485,text,0,,,1,0.49294224,continuous,,M,L,S,splittable,S,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,309,5,35,35.0,8.302235,1151659500.0,9561347000.0,64.92664,sensor,0,,,1,0.75042254,continuous,,L,S,M,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,310,5,35,35.0,4.8014026,1309775900.0,6288761300.0,57.50049,image,0,,,0,0.0,discrete,,M,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,311,5,35,35.0,1.0383675,1364002200.0,1416335500.0,103.71262,image,1,0.5246597,35.52466,0,0.0,discrete,1,S,M,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,312,9,35,35.0,2.869939,1672065000.0,4798724600.0,74.167915,image,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,313,10,35,35.0,2.2361157,2048576300.0,4580853000.0,56.849075,video,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,314,13,35,35.0,7.4655643,951454400.0,7103144000.0,81.12694,sensor,1,0.6476529,35.64765,0,0.0,discrete,1,L,S,L,atomic,NA,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,1
heavy,0,315,15,35,35.0,4.6977077,878874500.0,4128695300.0,15.245778,image,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,316,0,36,36.0,3.1643608,887319360.0,2807798800.0,37.620342,text,0,,,1,0.49547708,continuous,,S,S,S,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,317,1,36,36.0,3.236938,1492710700.0,4831811600.0,56.765373,image,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,1
heavy,0,318,6,36,36.0,12.527353,1102533500.0,13811828000.0,87.92929,image,1,0.605362,36.605362,0,0.0,discrete,1,L,S,L,atomic,NA,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,319,7,36,36.0,6.0372653,3116118300.0,18812832000.0,44.796227,image,1,0.46438038,36.464382,1,0.43621033,continuous,1,M,L,S,splittable,S,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'splittable']",deadline_hard,False,True,False,False,False,1
heavy,0,320,7,36,36.0,5.3217998,602801150.0,3207987200.0,66.454346,image,0,,,1,0.5052067,continuous,,M,S,M,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,1
heavy,0,321,9,36,36.0,5.5222797,654671000.0,3615276300.0,48.295902,video,1,0.68507016,36.68507,0,0.0,discrete,1,M,S,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,322,10,36,36.0,6.518405,1328261400.0,8658146000.0,55.04857,text,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,323,10,36,36.0,7.167604,1911666300.0,13702067000.0,142.62177,image,1,0.65170306,36.651703,0,0.0,discrete,1,L,L,L,atomic,NA,hard,True,True,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,324,10,36,36.0,3.2322142,2365694000.0,7646430000.0,39.181194,text,1,0.43580014,36.4358,1,0.47006968,continuous,1,S,L,S,splittable,S,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,325,14,36,36.0,2.2451072,768026800.0,1724302500.0,79.19103,text,1,0.5697894,36.56979,0,0.0,discrete,1,S,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,326,15,36,36.0,6.6116447,2150760700.0,14220066000.0,29.517683,text,0,,,1,0.7807146,continuous,,L,L,S,splittable,L,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,327,15,36,36.0,7.2078223,916373100.0,6605055000.0,91.30824,sensor,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,328,16,36,36.0,5.080036,2745001700.0,13944708000.0,108.81291,image,0,,,1,0.7462523,continuous,,M,L,L,splittable,L,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,329,0,37,37.0,2.909281,1659956600.0,4829280000.0,65.37666,text,1,0.88146263,37.881462,1,0.42274624,continuous,1,S,M,M,splittable,S,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,330,10,37,37.0,5.5811095,1773604700.0,9898682000.0,43.9777,image,0,,,1,0.69006336,continuous,,M,L,S,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,331,15,37,37.0,6.5737724,1662487200.0,10928813000.0,46.962303,text,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,332,15,37,37.0,3.5675726,2066242400.0,7371469300.0,48.38375,text,0,,,1,0.76258934,continuous,,S,L,S,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,333,16,37,37.0,6.5806603,1298929800.0,8547816000.0,55.951023,image,0,,,1,0.4480683,continuous,,L,M,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,334,0,38,38.0,2.9269652,3510832000.0,10276084000.0,47.172436,video,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,335,0,38,38.0,7.5863004,1479323900.0,11222596000.0,109.104744,text,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,336,0,38,38.0,8.856406,1076919700.0,9537637000.0,36.38261,text,0,,,1,0.6430267,continuous,,L,S,S,splittable,M,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,337,6,38,38.0,4.3508554,1472107100.0,6404925400.0,53.067818,sensor,0,,,0,0.0,discrete,,M,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,338,6,38,38.0,5.2906413,1677514100.0,8875126000.0,95.26521,image,0,,,1,0.5934818,continuous,,M,M,L,splittable,M,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,339,8,38,38.0,5.2043467,1165005000.0,6063090000.0,40.33182,sensor,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,340,10,38,38.0,2.2995522,1918071900.0,4410707000.0,103.73125,sensor,0,,,1,0.52734727,continuous,,S,L,L,splittable,S,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,341,15,38,38.0,3.935771,1830537300.0,7204575700.0,107.20325,image,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,342,17,38,38.0,8.709284,864761200.0,7531451000.0,49.017563,sensor,0,,,1,0.8417886,continuous,,L,S,S,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,1
heavy,0,343,5,39,39.0,2.6747422,1517944600.0,4060110600.0,149.90144,text,0,,,1,0.52707684,continuous,,S,M,L,splittable,S,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,344,7,39,39.0,6.122779,934424450.0,5721274400.0,41.695644,video,1,0.82746434,39.827465,1,0.60847414,continuous,1,M,S,S,splittable,M,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,1
heavy,0,345,8,39,39.0,4.2065578,1317214600.0,5540939000.0,60.929028,image,1,0.970764,39.970764,1,0.41556537,continuous,1,M,M,M,splittable,S,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,346,10,39,39.0,3.969567,867720600.0,3444475100.0,134.72878,image,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,347,14,39,39.0,6.2110806,2245987600.0,13950008000.0,52.968987,video,1,0.88238823,39.88239,0,0.0,discrete,1,M,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,348,16,39,39.0,5.3007693,1561182300.0,8275468000.0,80.17863,video,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,349,2,40,40.0,2.659446,2746292200.0,7303616000.0,47.514965,sensor,1,0.6876874,40.687687,0,0.0,discrete,1,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,2
heavy,0,350,5,40,40.0,12.539402,1251221000.0,15689563000.0,53.564426,text,0,,,1,0.5140979,continuous,,L,M,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,351,10,40,40.0,4.6768656,1406234900.0,6576771600.0,50.250042,image,1,0.46172646,40.461727,1,0.5541737,continuous,1,M,M,S,splittable,M,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,352,11,40,40.0,2.4271388,1858926200.0,4511872000.0,81.54348,video,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,353,14,40,40.0,2.943135,1389839700.0,4090486000.0,48.195316,video,0,,,1,0.6752846,continuous,,S,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,354,14,40,40.0,10.574487,1273829000.0,13470087000.0,60.106937,image,1,0.38191462,40.381916,1,0.5642803,continuous,1,L,M,M,splittable,M,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,355,16,40,40.0,7.237085,1799761800.0,13025029000.0,48.19382,video,1,0.4934514,40.49345,0,0.0,discrete,1,L,L,S,atomic,NA,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,356,4,41,41.0,13.398495,3531650000.0,47318800000.0,21.816517,image,0,,,1,0.64867586,continuous,,L,L,S,splittable,M,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,357,5,41,41.0,14.295958,579751500.0,8288102000.0,40.04497,sensor,0,,,1,0.5531989,continuous,,L,S,S,splittable,M,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,358,5,41,41.0,2.055617,1865376800.0,3834500400.0,57.903664,text,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,359,6,41,41.0,17.153025,1357012500.0,23276868000.0,37.250645,video,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,360,11,41,41.0,2.466133,1413302900.0,3485393200.0,41.752377,text,0,,,1,0.7096857,continuous,,S,M,S,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,361,15,41,41.0,5.460487,1246190700.0,6804808000.0,63.18496,sensor,1,0.6771339,41.677135,0,0.0,discrete,1,M,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,362,0,42,42.0,6.582697,1735004300.0,11421008000.0,78.20713,image,0,,,1,0.45205298,continuous,,L,L,L,splittable,S,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,363,4,42,42.0,9.757786,1123493000.0,10962804000.0,66.527695,video,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,364,5,42,42.0,5.48327,1646092200.0,9025968000.0,87.39518,image,0,,,1,0.467611,continuous,,M,M,L,splittable,S,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,365,5,42,42.0,4.8770895,1637879000.0,7988082700.0,45.1004,video,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,366,6,42,42.0,4.1130657,2650555100.0,10901907000.0,36.95021,sensor,0,,,1,0.69901013,continuous,,M,L,S,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,367,9,42,42.0,6.331685,730044160.0,4622409700.0,43.325108,image,0,,,1,0.5086074,continuous,,L,S,S,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,368,15,42,42.0,4.931718,1453385500.0,7167687000.0,95.86192,video,1,0.70514524,42.705147,1,0.6564574,continuous,1,M,M,L,splittable,M,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,369,15,42,42.0,3.8433623,2602753300.0,10003324000.0,105.71933,text,0,,,1,0.84330684,continuous,,S,L,L,splittable,L,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,370,15,42,42.0,4.2975435,1266150700.0,5441338000.0,85.79615,image,1,0.8540626,42.85406,0,0.0,discrete,1,M,M,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
